flow_id,source_ip,destination_ip,source_port,destination_port,protocol,tls_version,ja3_fingerprint,flow_duration_ms,packet_count,avg_packet_size,packet_size_std,inter_arrival_time_ms,burstiness_score,bytes_sent,bytes_received,upload_download_ratio,dns_over_https,vpn_usage,tor_usage,failed_connection_attempts,packet_entropy,session_start_hour,weekend_access,label
11357,192.168.238.11,205.54.58.2,60148,80,Tor,TLS1.2,ja3_3,203.11,144,450.44,94.86,28.32,0.235,48217,55242,0.873,1,0,0,0,5.146,13,1,Allowed
11358,192.168.109.249,221.142.76.238,43611,1194,Tor,TLS1.3,ja3_10,221.69,151,624.14,166.21,11.01,0.222,48067,57579,0.835,0,0,0,1,4.285,5,0,Allowed
11359,172.31.217.198,151.214.246.236,19934,853,TLS,TLS1.3,ja3_1,664.36,585,1106.67,149.5,5.11,0.799,330735,534833,0.618,1,1,0,12,7.91,21,1,Suspicious
11360,172.22.44.80,209.140.226.113,8091,443,HTTPS,TLS1.2,ja3_5,320.94,158,593.1,101.57,37.88,0.267,51650,63931,0.808,1,0,0,0,3.639,20,0,Allowed
11361,192.168.124.9,143.177.136.185,24891,443,VPN,TLS1.3,ja3_3,260.4,243,581.0,118.13,23.01,0.267,106766,159036,0.671,0,0,0,2,3.982,17,0,Allowed
11362,172.21.82.61,192.133.64.251,56702,80,DoH,TLS1.2,ja3_18,626.52,525,922.11,87.17,4.29,0.776,373020,509108,0.733,1,1,0,9,7.299,18,0,Suspicious
11363,10.192.47.238,171.30.163.166,11470,80,QUIC,TLS1.2,ja3_2,989.42,815,1362.75,161.86,4.98,0.89,789221,1049862,0.752,1,1,0,5,7.633,14,0,Suspicious
11364,172.26.92.107,208.105.100.144,64374,443,Tor,TLS1.2,ja3_6,302.28,238,500.94,183.54,29.3,0.271,65167,118650,0.549,0,0,0,1,3.976,8,0,Allowed
11365,10.226.44.105,208.121.39.192,4919,443,Tor,TLS1.2,ja3_5,584.35,428,1070.46,51.88,6.55,0.843,284340,363503,0.782,1,1,0,7,7.262,11,0,Suspicious
11366,192.168.13.244,61.253.69.158,56675,1194,QUIC,TLS1.2,ja3_10,388.45,73,544.64,125.67,16.39,0.406,31186,51146,0.61,0,0,0,1,3.472,5,0,Allowed
11367,10.194.121.22,16.181.177.94,36522,80,TLS,TLS1.2,ja3_20,250.81,225,659.15,128.21,34.66,0.223,116504,89376,1.304,1,0,0,0,4.314,17,0,Allowed
11368,192.168.63.26,79.131.124.247,4553,1194,HTTPS,TLS1.3,ja3_1,370.71,67,402.59,196.11,24.42,0.346,17251,22749,0.758,0,0,0,1,4.001,6,1,Allowed
11369,192.168.75.223,218.112.180.119,36077,1194,QUIC,TLS1.2,ja3_10,241.53,119,697.12,137.96,12.49,0.364,61928,74688,0.829,0,0,0,2,3.908,6,0,Allowed
11370,172.24.209.179,83.74.53.79,24556,1194,Tor,TLS1.2,ja3_11,299.17,52,470.47,164.25,20.28,0.223,13046,27157,0.48,1,0,0,2,3.887,20,1,Allowed
11371,10.141.20.90,81.59.52.65,37510,9050,QUIC,TLS1.3,ja3_11,739.27,416,840.9,103.93,11.64,0.811,237163,346277,0.685,1,1,1,5,6.77,4,1,Restricted
11372,10.27.39.159,148.133.253.91,2615,9050,HTTPS,TLS1.2,ja3_3,232.26,65,474.85,143.73,32.66,0.187,19321,23203,0.833,1,0,0,2,3.387,21,0,Allowed
11373,192.168.160.48,91.230.62.5,41157,443,Tor,TLS1.3,ja3_5,1137.28,1101,1041.5,171.21,7.87,0.818,647939,1134568,0.571,1,1,0,11,7.956,17,1,Suspicious
11374,192.168.131.229,165.123.113.69,25355,9050,QUIC,TLS1.2,ja3_3,178.89,180,544.22,89.51,21.76,0.363,74687,96898,0.771,0,0,0,0,3.253,9,0,Allowed
11375,172.20.151.30,206.43.22.205,64268,853,DoH,TLS1.2,ja3_8,579.46,232,900.34,118.06,10.23,0.673,125495,190385,0.659,1,0,1,6,7.135,20,0,Restricted
11376,172.23.243.98,161.95.154.225,6448,80,Tor,TLS1.2,ja3_1,275.9,54,602.82,97.91,34.79,0.387,16247,21287,0.763,1,0,0,2,5.308,0,0,Allowed
11377,192.168.96.58,222.215.124.228,26445,1194,DoH,TLS1.2,ja3_20,235.77,205,478.71,224.48,29.99,0.148,68913,86552,0.796,0,0,0,0,4.594,23,1,Allowed
11378,172.17.242.76,177.206.182.177,2556,80,Tor,TLS1.2,ja3_16,843.36,269,837.92,124.86,9.5,0.733,178619,306524,0.583,1,0,1,7,6.866,8,1,Restricted
11379,10.83.43.62,12.44.148.151,31586,443,DoH,TLS1.2,ja3_8,275.88,63,496.74,138.97,15.83,0.223,22779,28294,0.805,0,0,0,2,3.893,0,1,Allowed
11380,172.29.2.42,138.143.86.89,11271,80,VPN,TLS1.2,ja3_19,376.91,69,721.67,99.17,17.32,0.382,36680,47524,0.772,1,0,0,0,4.943,19,1,Allowed
11381,10.87.227.236,62.37.95.120,23690,80,Tor,TLS1.3,ja3_7,695.92,325,814.35,138.74,11.81,0.662,162885,172599,0.944,1,0,1,6,6.58,8,0,Restricted
11382,172.27.186.86,123.244.118.231,50933,1194,TLS,TLS1.2,ja3_14,870.74,603,944.65,70.79,7.3,0.844,294346,362483,0.812,1,1,1,9,7.644,0,0,Suspicious
11383,172.22.113.237,177.96.110.30,2420,1194,Tor,TLS1.2,ja3_5,547.66,303,802.36,106.49,15.52,0.797,117753,315205,0.374,1,0,1,3,7.585,14,0,Restricted
11384,172.17.81.212,219.226.157.15,4947,80,VPN,TLS1.3,ja3_9,768.36,521,832.23,109.15,12.95,0.662,287476,380920,0.755,1,0,1,5,6.956,13,1,Restricted
11385,172.26.195.41,214.209.31.251,42524,80,VPN,TLS1.2,ja3_14,787.99,243,830.95,46.35,8.58,0.684,84492,228123,0.37,1,1,1,5,7.048,11,0,Restricted
11386,10.128.35.33,186.46.215.246,4825,1194,TLS,TLS1.3,ja3_8,234.61,184,564.26,109.12,28.02,0.387,43471,65323,0.665,0,0,0,0,5.133,4,1,Allowed
11387,172.19.68.113,12.196.28.138,37970,1194,DoH,TLS1.2,ja3_1,717.26,290,934.05,144.33,11.35,0.786,120375,310411,0.388,1,0,1,4,7.366,6,1,Restricted
11388,172.19.244.89,97.136.36.231,25116,1194,QUIC,TLS1.3,ja3_20,261.69,75,567.62,189.41,28.51,0.305,24044,51214,0.469,0,0,0,2,3.652,22,1,Allowed
11389,172.30.82.123,214.220.85.6,46764,80,QUIC,TLS1.2,ja3_4,846.41,910,1217.93,126.55,10.94,0.81,553900,1426446,0.388,1,1,0,9,8.205,5,0,Suspicious
11390,172.31.171.242,9.163.12.85,7444,443,DoH,TLS1.2,ja3_9,651.69,352,1042.77,196.29,8.76,0.586,277915,363059,0.765,1,0,1,7,6.418,15,0,Restricted
11391,10.3.76.216,159.73.129.80,51697,1194,QUIC,TLS1.2,ja3_17,908.13,969,1317.32,165.37,10.01,0.812,944038,1423222,0.663,1,1,1,13,7.727,7,1,Suspicious
11392,192.168.57.83,181.76.43.221,42119,9050,HTTPS,TLS1.2,ja3_16,355.09,184,565.33,151.81,22.17,0.266,82515,80402,1.026,0,0,0,0,4.817,21,1,Allowed
11393,10.10.51.100,160.41.106.24,38250,9050,HTTPS,TLS1.2,ja3_4,781.13,253,885.97,140.15,11.41,0.881,103924,283596,0.366,1,0,1,6,7.618,9,0,Restricted
11394,172.30.98.192,5.168.248.98,54470,80,QUIC,TLS1.2,ja3_11,394.48,57,630.16,111.63,22.54,0.39,24839,41338,0.601,0,0,0,1,3.766,13,1,Allowed
11395,192.168.136.203,51.49.60.254,34078,9050,QUIC,TLS1.2,ja3_16,571.47,295,898.62,170.52,7.4,0.685,188603,213823,0.882,1,1,1,3,6.961,19,1,Restricted
11396,172.18.163.226,196.121.9.158,51212,443,QUIC,TLS1.2,ja3_4,234.09,87,637.5,106.62,13.48,0.285,39190,34373,1.14,1,0,0,0,4.765,2,1,Allowed
11397,192.168.245.35,169.130.216.140,18949,443,TLS,TLS1.3,ja3_13,650.02,323,770.43,53.16,11.82,0.738,112879,237718,0.475,1,0,1,6,7.183,7,0,Restricted
11398,10.19.31.81,19.99.59.74,40261,853,HTTPS,TLS1.3,ja3_7,826.85,423,996.44,134.85,9.32,0.726,180867,512723,0.353,1,1,0,8,7.574,12,0,Suspicious
11399,10.92.249.12,206.94.235.129,18192,80,VPN,TLS1.2,ja3_12,382.1,97,540.28,121.83,22.94,0.331,39574,39383,1.005,1,0,0,1,3.859,17,1,Allowed
11400,10.113.238.66,91.66.168.7,35533,1194,HTTPS,TLS1.2,ja3_5,430.26,114,660.4,144.13,20.15,0.342,53813,51655,1.042,1,0,0,1,3.522,8,0,Allowed
11401,10.169.137.178,105.201.62.81,41655,443,Tor,TLS1.3,ja3_10,82.17,45,501.01,105.4,17.26,0.266,11771,18440,0.638,1,0,0,2,4.184,17,1,Allowed
11402,192.168.225.146,159.163.29.93,29361,1194,Tor,TLS1.2,ja3_2,671.24,354,934.38,129.03,9.94,0.736,150638,375566,0.401,1,1,1,4,7.376,3,1,Restricted
11403,10.207.49.180,111.47.10.201,14105,853,DoH,TLS1.2,ja3_19,1157.46,533,1076.51,89.51,6.28,0.759,354480,490594,0.723,1,1,0,5,7.553,20,1,Suspicious
11404,192.168.39.237,8.186.217.109,65450,9050,HTTPS,TLS1.2,ja3_13,191.37,43,480.07,106.82,39.23,0.375,11131,28652,0.388,0,0,0,1,3.628,7,0,Allowed
11405,10.149.98.178,158.170.204.128,51948,9050,TLS,TLS1.3,ja3_15,285.58,107,493.43,137.3,20.04,0.261,34160,53964,0.633,1,0,0,0,3.431,9,0,Allowed
11406,10.156.208.165,212.30.249.89,64389,853,DoH,TLS1.3,ja3_20,299.21,66,527.1,160.63,29.1,0.254,18392,25975,0.708,0,0,0,2,3.869,7,0,Allowed
11407,192.168.104.161,186.124.11.133,53521,80,Tor,TLS1.3,ja3_12,1091.51,1183,1266.77,145.97,8.68,0.79,602239,1002540,0.601,1,1,1,11,7.622,4,1,Suspicious
11408,172.28.220.48,170.253.1.91,21261,853,QUIC,TLS1.3,ja3_2,444.25,56,561.23,102.19,29.59,0.208,17522,35028,0.5,0,0,0,0,3.97,2,1,Allowed
11409,10.245.251.221,134.117.96.42,38583,443,TLS,TLS1.2,ja3_13,606.69,472,876.1,123.51,11.27,0.665,304833,462030,0.66,1,1,1,3,7.29,19,1,Restricted
11410,172.27.39.217,210.62.47.41,34264,80,TLS,TLS1.3,ja3_13,545.45,396,908.26,136.26,18.13,0.803,233728,332152,0.704,1,0,1,5,6.44,18,0,Restricted
11411,172.29.65.52,164.13.201.199,55562,9050,QUIC,TLS1.2,ja3_2,280.65,154,538.74,71.25,30.68,0.366,51125,93572,0.546,0,0,0,1,4.522,8,1,Allowed
11412,10.214.218.153,136.21.28.218,51075,80,DoH,TLS1.3,ja3_15,570.4,354,951.39,139.47,13.17,0.668,266255,296981,0.897,1,1,1,3,7.263,20,0,Restricted
11413,10.226.102.94,46.115.100.58,29932,9050,TLS,TLS1.3,ja3_16,904.83,813,919.92,127.43,6.59,0.907,479011,665688,0.72,1,1,1,7,8.059,21,0,Suspicious
11414,172.27.136.205,178.66.114.147,12435,80,TLS,TLS1.2,ja3_5,439.62,224,649.48,71.32,18.81,0.317,60035,104248,0.576,0,0,0,2,3.494,9,0,Allowed
11415,10.98.105.219,209.185.137.219,62638,443,TLS,TLS1.2,ja3_12,401.83,180,567.68,84.3,27.39,0.345,65795,102405,0.642,0,0,0,1,4.302,22,0,Allowed
11416,192.168.238.81,195.239.26.56,27237,1194,VPN,TLS1.3,ja3_15,324.98,191,588.77,139.0,25.5,0.279,81710,81517,1.002,0,0,0,2,4.571,0,0,Allowed
11417,172.18.124.24,26.240.196.29,13084,853,DoH,TLS1.3,ja3_19,680.04,201,807.47,108.42,13.97,0.646,104258,217633,0.479,1,1,1,4,7.156,23,1,Restricted
11418,192.168.135.224,215.229.13.25,5170,1194,Tor,TLS1.3,ja3_17,187.82,211,618.36,159.65,33.04,0.319,99172,158513,0.626,1,0,0,0,3.808,23,1,Allowed
11419,172.24.113.6,197.213.235.140,23110,853,VPN,TLS1.2,ja3_11,312.23,194,459.62,68.86,29.0,0.36,56029,65829,0.851,1,0,0,0,4.119,1,0,Allowed
11420,192.168.172.18,182.21.81.229,31521,80,TLS,TLS1.2,ja3_6,981.32,839,1113.74,156.86,9.12,0.824,497053,1126286,0.441,1,1,1,11,7.339,14,0,Suspicious
11421,10.177.160.246,164.124.57.208,39165,9050,DoH,TLS1.2,ja3_20,299.66,75,612.91,144.22,22.89,0.291,22622,58019,0.39,1,0,0,2,4.995,16,1,Allowed
11422,10.64.145.109,211.237.8.151,39222,853,Tor,TLS1.3,ja3_10,444.08,129,562.2,127.0,25.42,0.192,40965,59881,0.684,1,0,0,0,4.187,13,1,Allowed
11423,192.168.19.243,137.218.138.238,42524,443,QUIC,TLS1.3,ja3_7,303.57,159,526.41,100.09,17.78,0.222,56629,67816,0.835,1,0,0,1,3.556,15,0,Allowed
11424,10.72.184.153,99.54.57.133,38266,853,Tor,TLS1.2,ja3_7,779.36,333,850.52,132.04,9.39,0.725,115025,269915,0.426,1,0,1,7,7.352,9,0,Restricted
11425,172.16.197.196,137.0.40.70,3990,9050,Tor,TLS1.2,ja3_16,476.63,151,531.13,92.65,24.72,0.312,57220,52140,1.097,1,0,0,0,4.837,14,0,Allowed
11426,10.238.214.96,185.143.159.91,26526,443,HTTPS,TLS1.2,ja3_13,189.71,177,531.22,77.16,14.5,0.236,50379,105032,0.48,0,0,0,2,4.984,8,0,Allowed
11427,192.168.175.62,209.212.59.93,63374,80,VPN,TLS1.2,ja3_16,217.6,82,499.35,97.91,19.71,0.333,29256,38201,0.766,0,0,0,1,4.119,6,0,Allowed
11428,192.168.158.232,22.14.232.182,19468,443,QUIC,TLS1.3,ja3_20,802.49,300,820.91,56.74,7.31,0.907,138923,161550,0.86,1,0,1,5,6.952,9,0,Restricted
11429,10.34.97.85,35.80.170.86,11121,853,DoH,TLS1.3,ja3_6,653.05,476,1256.26,86.97,2.92,0.834,429426,757851,0.567,1,1,0,10,8.565,17,0,Suspicious
11430,192.168.30.214,222.51.43.69,15967,1194,DoH,TLS1.3,ja3_15,738.25,364,890.92,111.76,14.63,0.672,249126,339959,0.733,1,0,1,6,6.798,8,1,Restricted
11431,192.168.6.49,222.90.191.29,24104,9050,QUIC,TLS1.2,ja3_8,188.01,74,566.88,132.75,24.97,0.208,24523,34983,0.701,0,0,0,2,3.847,15,1,Allowed
11432,172.31.187.62,204.200.245.174,61990,853,VPN,TLS1.2,ja3_9,218.67,101,482.43,147.69,32.18,0.236,31009,65012,0.477,1,0,0,1,4.943,10,0,Allowed
11433,10.134.231.178,81.148.208.144,7693,80,QUIC,TLS1.3,ja3_18,211.04,58,660.82,47.47,19.53,0.219,23494,40886,0.575,1,0,0,2,4.277,15,1,Allowed
11434,192.168.6.77,158.188.107.185,41418,1194,TLS,TLS1.2,ja3_17,879.72,424,901.0,149.94,13.63,0.763,290614,248530,1.169,1,0,1,7,7.199,11,1,Restricted
11435,172.19.250.212,179.90.8.106,26794,1194,VPN,TLS1.2,ja3_20,208.33,217,509.51,89.44,28.0,0.395,71944,68810,1.046,1,0,0,0,4.106,22,0,Allowed
11436,10.44.101.122,18.113.1.72,40633,9050,DoH,TLS1.3,ja3_6,297.9,171,465.23,103.26,28.11,0.268,60116,78434,0.766,0,0,0,2,3.607,3,1,Allowed
11437,192.168.92.162,130.118.84.230,63472,80,QUIC,TLS1.3,ja3_18,300.6,96,460.31,168.84,19.28,0.42,34116,28390,1.202,1,0,0,0,3.934,17,1,Allowed
11438,192.168.115.6,9.40.11.109,22561,80,QUIC,TLS1.2,ja3_18,290.42,179,581.18,113.51,11.68,0.407,75375,94924,0.794,1,0,0,0,4.195,1,1,Allowed
11439,10.187.129.12,18.225.147.221,45042,9050,HTTPS,TLS1.3,ja3_11,331.01,131,428.99,115.97,26.95,0.197,27794,72109,0.385,1,0,0,1,3.853,4,1,Allowed
11440,172.28.61.195,24.42.2.11,22334,80,DoH,TLS1.3,ja3_10,369.85,244,550.7,73.9,23.26,0.283,99966,122485,0.816,0,0,0,0,4.698,7,0,Allowed
11441,172.26.110.63,219.165.113.59,6406,443,DoH,TLS1.3,ja3_14,860.21,582,983.94,144.59,2.62,0.73,313386,481819,0.65,1,1,1,3,6.499,20,1,Restricted
11442,172.22.206.75,184.149.200.42,17097,80,Tor,TLS1.2,ja3_6,835.53,926,1458.95,151.97,5.3,0.933,627631,998336,0.629,1,1,1,7,7.607,12,1,Suspicious
11443,10.77.211.185,180.77.102.248,14802,443,HTTPS,TLS1.2,ja3_4,169.6,135,662.05,87.03,37.47,0.234,49012,112674,0.435,0,0,0,0,4.642,23,1,Allowed
11444,10.42.59.168,16.161.51.67,44209,443,QUIC,TLS1.2,ja3_14,478.67,222,495.18,128.6,31.46,0.363,80178,148746,0.539,0,0,0,1,3.52,13,1,Allowed
11445,172.18.18.203,190.44.165.170,61926,1194,HTTPS,TLS1.2,ja3_19,229.78,71,739.36,174.52,30.19,0.191,37174,47328,0.785,0,0,0,1,3.368,8,1,Allowed
11446,172.27.25.104,203.191.46.207,20167,80,VPN,TLS1.2,ja3_14,282.63,103,411.75,100.27,19.83,0.486,27531,58709,0.469,1,0,0,0,4.755,9,1,Allowed
11447,192.168.4.192,216.126.136.26,61911,853,QUIC,TLS1.2,ja3_4,724.24,982,1259.51,75.31,3.65,0.829,833443,1723844,0.483,1,1,1,11,7.356,9,0,Suspicious
11448,10.162.148.113,219.152.109.232,16761,1194,TLS,TLS1.2,ja3_9,181.32,195,477.41,129.46,29.56,0.43,38343,120004,0.32,0,0,0,0,3.779,13,0,Allowed
11449,10.224.81.246,8.100.232.211,50273,1194,TLS,TLS1.2,ja3_17,288.4,239,640.0,113.59,36.16,0.457,69605,190521,0.365,1,0,0,2,4.51,0,1,Allowed
11450,10.54.75.89,48.128.118.43,1540,1194,Tor,TLS1.3,ja3_7,801.49,369,1038.03,116.21,8.76,0.794,240364,402593,0.597,1,0,1,3,6.87,8,0,Restricted
11451,192.168.154.162,5.125.207.174,28030,9050,QUIC,TLS1.2,ja3_9,746.93,299,957.8,125.37,3.08,0.616,176103,265642,0.663,1,1,1,6,6.387,3,0,Restricted
11452,192.168.67.48,197.206.93.200,25153,853,HTTPS,TLS1.3,ja3_3,328.9,227,633.92,36.51,11.15,0.257,78942,118041,0.669,1,0,0,1,3.996,11,1,Allowed
11453,10.110.51.235,219.39.123.249,2110,9050,DoH,TLS1.2,ja3_18,357.85,167,481.27,98.93,25.24,0.312,58469,109098,0.536,1,0,0,0,4.598,6,0,Allowed
11454,192.168.202.255,36.107.147.202,61849,1194,HTTPS,TLS1.2,ja3_16,264.1,159,590.88,127.01,21.5,0.264,38772,128134,0.303,1,0,0,2,3.975,23,0,Allowed
11455,10.143.0.183,46.75.25.88,39460,80,QUIC,TLS1.3,ja3_5,626.55,208,927.84,141.27,12.15,0.706,128699,214874,0.599,1,0,1,6,7.184,2,1,Restricted
11456,10.204.93.210,211.75.248.144,61082,853,TLS,TLS1.3,ja3_18,297.82,109,632.53,142.35,23.45,0.326,42519,79943,0.532,0,0,0,2,4.918,17,1,Allowed
11457,172.21.186.166,202.121.180.178,63029,1194,VPN,TLS1.3,ja3_17,996.22,241,921.12,169.98,13.63,0.625,172717,194901,0.886,1,1,1,3,6.379,8,0,Restricted
11458,172.27.198.224,49.207.126.80,63256,80,VPN,TLS1.3,ja3_11,238.58,130,620.67,95.75,33.14,0.234,50708,64148,0.79,0,0,0,1,3.738,12,0,Allowed
11459,192.168.175.86,163.62.119.84,51699,9050,VPN,TLS1.2,ja3_2,865.78,947,1186.07,116.5,7.07,0.998,585574,1067146,0.549,1,1,1,5,7.675,4,0,Suspicious
11460,192.168.239.28,190.102.69.67,25732,9050,QUIC,TLS1.3,ja3_14,334.04,161,588.89,155.24,29.91,0.303,48972,66764,0.734,1,0,0,0,5.016,15,0,Allowed
11461,192.168.238.29,134.166.141.115,42375,80,Tor,TLS1.3,ja3_4,717.89,284,817.4,89.21,14.42,0.622,145660,163894,0.889,1,1,1,6,6.445,14,0,Restricted
11462,10.170.39.204,187.142.219.62,41275,9050,VPN,TLS1.3,ja3_3,630.24,643,1220.78,116.09,11.88,0.871,575774,493606,1.166,1,1,1,9,8.084,19,0,Suspicious
11463,10.249.92.32,154.231.137.71,8881,1194,HTTPS,TLS1.2,ja3_7,227.46,228,484.25,99.84,20.66,0.258,62196,80960,0.768,1,0,0,2,4.69,10,0,Allowed
11464,192.168.222.70,39.17.116.174,50561,9050,VPN,TLS1.3,ja3_1,715.18,976,1003.22,119.36,10.29,0.869,776691,875902,0.887,1,1,0,5,8.173,13,1,Suspicious
11465,172.17.206.32,26.6.89.250,21351,80,DoH,TLS1.3,ja3_3,728.76,510,973.52,97.35,2.2,0.831,226515,468999,0.483,1,1,1,8,7.813,3,0,Suspicious
11466,192.168.119.130,200.246.252.86,58621,9050,Tor,TLS1.2,ja3_1,270.24,114,388.1,93.06,25.81,0.252,20117,57289,0.351,0,0,0,1,4.303,20,1,Allowed
11467,10.173.141.184,95.50.233.15,6694,80,HTTPS,TLS1.2,ja3_5,663.13,443,878.39,91.87,2.17,0.791,192568,383445,0.502,1,0,1,4,6.752,9,1,Restricted
11468,10.173.199.140,161.27.120.103,12822,1194,VPN,TLS1.3,ja3_9,312.93,144,481.8,121.45,20.36,0.313,29022,56469,0.514,1,0,0,0,4.689,8,0,Allowed
11469,172.22.127.79,170.224.28.78,7460,9050,DoH,TLS1.3,ja3_8,934.23,1062,967.56,117.4,3.31,0.924,461075,1280220,0.36,1,1,1,13,8.169,9,0,Suspicious
11470,192.168.198.151,161.114.173.168,53705,443,HTTPS,TLS1.2,ja3_14,332.25,242,483.85,129.1,23.02,0.429,67083,147226,0.456,1,0,0,2,3.32,7,1,Allowed
11471,172.18.135.204,32.56.43.200,12097,853,QUIC,TLS1.3,ja3_7,575.11,503,864.4,138.6,12.73,0.708,249705,460554,0.542,1,0,1,6,7.324,8,0,Restricted
11472,10.195.98.37,45.134.227.160,7663,853,VPN,TLS1.3,ja3_16,227.52,184,536.26,155.67,28.17,0.387,77693,131348,0.592,0,0,0,1,4.037,20,1,Allowed
11473,172.18.1.16,181.134.198.175,57237,443,QUIC,TLS1.3,ja3_17,384.14,220,561.91,116.04,33.69,0.378,72591,84619,0.858,1,0,0,2,3.976,11,0,Allowed
11474,10.226.99.22,216.149.113.161,17031,80,QUIC,TLS1.3,ja3_13,713.65,546,805.37,71.95,15.27,0.818,233674,337697,0.692,1,0,1,4,6.55,16,1,Restricted
11475,10.133.133.62,211.222.152.68,6835,9050,HTTPS,TLS1.3,ja3_17,361.25,249,441.7,140.89,27.93,0.394,64928,142001,0.457,1,0,0,2,3.195,8,0,Allowed
11476,10.192.124.21,217.68.219.30,48745,853,Tor,TLS1.2,ja3_9,736.34,348,918.71,123.28,4.81,0.858,228872,429637,0.533,1,0,1,6,7.379,9,0,Restricted
11477,192.168.58.94,155.119.115.176,55779,80,TLS,TLS1.2,ja3_7,1121.32,1162,925.51,129.62,11.74,0.85,563611,1287514,0.438,1,1,1,6,7.828,23,1,Suspicious
11478,192.168.105.90,167.208.5.45,40305,9050,TLS,TLS1.2,ja3_17,262.45,115,476.95,173.75,20.25,0.228,31747,61281,0.518,1,0,0,2,3.285,13,0,Allowed
11479,10.233.162.45,215.127.18.98,20049,80,VPN,TLS1.2,ja3_7,581.3,382,796.02,105.97,11.7,0.684,201999,212854,0.949,1,0,1,7,6.809,6,0,Restricted
11480,192.168.92.213,211.173.68.233,13882,443,HTTPS,TLS1.3,ja3_4,584.14,571,896.25,148.65,11.91,0.844,384713,577464,0.666,1,1,1,7,7.317,21,1,Restricted
11481,192.168.208.224,143.67.21.187,44945,9050,DoH,TLS1.2,ja3_8,289.23,194,541.19,134.23,33.01,0.263,52765,69867,0.755,0,0,0,1,4.849,18,0,Allowed
11482,10.211.82.56,213.167.135.179,57105,443,VPN,TLS1.3,ja3_9,959.13,716,933.67,194.31,14.05,0.872,431174,510088,0.845,1,1,1,7,7.483,4,1,Suspicious
11483,172.25.111.33,43.167.60.142,51808,80,HTTPS,TLS1.3,ja3_7,306.82,218,585.23,152.35,26.23,0.269,93415,92794,1.007,0,0,0,0,4.959,2,1,Allowed
11484,192.168.191.30,117.72.122.98,56306,853,QUIC,TLS1.3,ja3_2,228.89,154,563.46,116.87,17.95,0.267,45741,69015,0.663,0,0,0,0,4.777,12,1,Allowed
11485,10.182.117.224,202.162.162.104,12868,1194,QUIC,TLS1.3,ja3_5,951.17,989,874.1,188.2,7.79,0.869,437543,697879,0.627,1,1,0,8,7.739,1,0,Suspicious
11486,172.31.93.109,146.108.152.245,37220,1194,QUIC,TLS1.2,ja3_12,222.31,241,526.73,120.05,16.87,0.266,88573,107963,0.82,0,0,0,0,3.191,21,0,Allowed
11487,10.227.62.254,207.124.234.172,7088,9050,VPN,TLS1.3,ja3_1,327.12,181,576.99,111.99,24.46,0.256,79648,98815,0.806,1,0,0,1,4.384,10,0,Allowed
11488,10.58.182.169,211.63.224.60,22812,1194,TLS,TLS1.2,ja3_15,820.6,449,906.34,142.56,3.84,0.649,300213,295448,1.016,1,0,1,5,6.9,7,1,Restricted
11489,10.85.131.96,205.85.108.246,35650,80,HTTPS,TLS1.2,ja3_12,924.72,515,912.26,97.79,10.98,0.743,210151,510999,0.411,1,0,1,3,6.893,14,1,Restricted
11490,192.168.131.230,125.110.8.204,43028,1194,Tor,TLS1.3,ja3_17,339.25,229,415.9,105.96,25.01,0.316,74109,125209,0.592,1,0,0,2,4.287,1,1,Allowed
11491,192.168.43.46,162.154.155.72,56011,1194,Tor,TLS1.3,ja3_17,329.76,56,468.65,185.29,26.44,0.247,13292,17190,0.773,1,0,0,1,4.465,1,0,Allowed
11492,172.29.22.216,13.106.106.125,33048,443,HTTPS,TLS1.3,ja3_15,295.44,97,500.14,140.96,22.75,0.356,37990,59653,0.637,0,0,0,0,3.678,23,0,Allowed
11493,10.182.204.252,200.228.31.224,3737,443,VPN,TLS1.2,ja3_8,667.98,333,970.97,160.04,13.22,0.683,178330,401610,0.444,1,1,1,5,6.646,16,0,Restricted
11494,192.168.48.101,160.162.55.109,58215,80,DoH,TLS1.2,ja3_15,405.08,169,509.25,105.56,20.9,0.373,63410,117969,0.538,0,0,0,2,4.107,20,0,Allowed
11495,172.31.187.213,80.152.162.251,20419,80,QUIC,TLS1.3,ja3_4,311.55,243,644.92,61.78,19.64,0.307,78880,170820,0.462,0,0,0,1,4.699,2,0,Allowed
11496,172.29.137.16,108.176.3.116,38062,9050,QUIC,TLS1.3,ja3_18,237.11,148,548.28,99.59,26.1,0.477,53763,50061,1.074,1,0,0,1,3.274,18,1,Allowed
11497,10.241.172.82,220.220.186.251,40319,9050,Tor,TLS1.3,ja3_19,1018.6,886,1181.07,127.95,4.83,0.861,623586,816852,0.763,1,1,0,14,6.693,12,1,Suspicious
11498,192.168.184.94,199.140.171.3,4631,443,Tor,TLS1.2,ja3_16,284.9,198,518.0,114.83,34.58,0.493,49992,63033,0.793,0,0,0,2,3.781,7,1,Allowed
11499,172.21.209.206,176.229.61.17,22673,853,QUIC,TLS1.3,ja3_5,368.64,242,505.44,95.03,35.11,0.228,85524,83574,1.023,0,0,0,2,4.532,18,0,Allowed
11500,192.168.74.118,153.0.55.178,35444,853,VPN,TLS1.2,ja3_20,562.37,435,1150.14,179.8,11.65,0.837,225643,675291,0.334,1,1,1,14,7.296,0,0,Suspicious
11501,10.243.223.178,25.60.134.157,3224,853,VPN,TLS1.2,ja3_6,441.8,114,524.08,146.81,21.35,0.434,37544,36427,1.031,1,0,0,0,4.104,23,0,Allowed
