user,pc,Rapid_file_access,Out_of_Working_Hours
1300,4944,0,BENIGN
2339,7405,0,BENIGN
1077,1490,0,BENIGN
3759,2054,0,ANOMALY
3182,1701,0,BENIGN
4811,3934,0,ANOMALY
948,6387,0,BENIGN
3739,7037,0,BENIGN
2732,5695,0,BENIGN
4008,9271,0,BENIGN
870,9843,0,BENIGN
94,1416,0,BENIGN
2988,6566,0,BENIGN
4656,6173,0,BENIGN
1776,6999,0,BENIGN
2261,4866,0,BENIGN
436,9937,0,BENIGN
4948,3002,0,BENIGN
4301,1239,0,BENIGN
3145,2944,0,BENIGN
3588,7561,0,ANOMALY
77,6867,0,BENIGN
816,4194,0,BENIGN
768,8733,0,BENIGN
3686,7359,1,ANOMALY
106,8587,0,BENIGN
3917,5804,0,BENIGN
2874,2353,0,BENIGN
3347,3880,0,BENIGN
3149,1679,0,BENIGN
3149,9678,0,BENIGN
1466,4620,0,BENIGN
2588,5314,0,BENIGN
245,7864,0,BENIGN
2626,2484,0,ANOMALY
3850,1690,0,BENIGN
1406,9083,0,BENIGN
982,7125,0,BENIGN
3809,7668,0,BENIGN
142,3347,0,BENIGN
893,4708,0,BENIGN
2400,7376,0,BENIGN
4641,8930,0,BENIGN
2961,1637,0,BENIGN
2200,6866,0,BENIGN
1470,7793,0,BENIGN
2701,4008,0,BENIGN
3006,8216,0,ANOMALY
4859,8372,0,BENIGN
3375,6600,1,BENIGN
4720,2399,0,BENIGN
656,9003,0,BENIGN
2769,2505,0,BENIGN
43,6842,0,BENIGN
2312,9441,0,BENIGN
1661,6320,0,ANOMALY
4692,9727,0,BENIGN
2225,7443,0,BENIGN
2111,4549,0,BENIGN
958,7952,0,BENIGN
561,9649,0,BENIGN
1331,3738,0,BENIGN
1313,4369,0,BENIGN
1822,5135,0,BENIGN
3003,8983,0,BENIGN
3404,4411,0,BENIGN
4946,6635,0,BENIGN
2652,5069,0,BENIGN
1815,7251,0,BENIGN
1742,4185,0,BENIGN
4702,4238,0,BENIGN
3809,9452,0,BENIGN
2878,6737,0,BENIGN
3271,3573,0,BENIGN
4084,7853,0,BENIGN
746,1125,0,BENIGN
558,2306,0,BENIGN
3302,3101,0,BENIGN
942,1135,0,BENIGN
4024,8311,0,ANOMALY
2297,2459,0,BENIGN
940,5231,0,BENIGN
1611,8656,0,BENIGN
1726,1812,0,BENIGN
985,8900,0,ANOMALY
1588,8568,0,BENIGN
4022,1870,0,BENIGN
1337,9826,0,BENIGN
3138,1668,0,BENIGN
662,2293,0,BENIGN
33,9460,0,BENIGN
3415,9673,0,BENIGN
1157,4390,0,BENIGN
3127,9294,0,BENIGN
61,6549,0,BENIGN
3929,5887,0,BENIGN
1544,5334,0,BENIGN
272,6684,0,BENIGN
4077,7750,0,BENIGN
3389,3235,0,BENIGN
2753,5983,0,BENIGN
2710,8752,0,ANOMALY
1155,6019,0,BENIGN
4406,9041,0,BENIGN
3854,3577,0,ANOMALY
1746,1675,0,BENIGN
3433,3439,0,BENIGN
338,6587,1,BENIGN
10,6945,0,BENIGN
4145,5767,0,BENIGN
731,8004,0,BENIGN
4891,8728,0,BENIGN
1649,7609,0,BENIGN
4229,5934,0,BENIGN
3655,4648,0,BENIGN
2131,8131,0,BENIGN
4472,2312,0,BENIGN
2397,5099,0,BENIGN
4367,2654,0,BENIGN
1507,7018,0,BENIGN
2159,2285,0,BENIGN
2917,8852,0,ANOMALY
4172,9726,0,BENIGN
3230,8046,0,BENIGN
3604,6180,0,BENIGN
1667,2379,0,BENIGN
4425,1645,0,BENIGN
4137,9215,0,ANOMALY
2970,6412,0,BENIGN
2690,5652,0,BENIGN
2327,7834,0,BENIGN
2811,5451,0,BENIGN
2517,7103,0,BENIGN
3472,8084,0,BENIGN
13,5124,0,BENIGN
2971,1364,0,BENIGN
3622,3655,0,BENIGN
3684,9600,0,BENIGN
3474,8433,0,BENIGN
3123,2314,0,BENIGN
3465,6272,0,BENIGN
653,1218,0,BENIGN
621,5703,0,BENIGN
3791,6131,0,BENIGN
1646,2539,0,BENIGN
2244,4433,0,BENIGN
4513,2602,0,BENIGN
4760,3704,0,BENIGN
3492,6064,0,BENIGN
3712,4648,1,BENIGN
3689,2105,0,BENIGN
1380,6736,0,BENIGN
4244,6812,0,BENIGN
2046,3488,0,BENIGN
3049,9808,0,BENIGN
1389,3418,0,BENIGN
402,1027,0,BENIGN
2654,9207,0,BENIGN
4325,9524,0,ANOMALY
3924,8977,0,BENIGN
268,5661,0,BENIGN
4222,5549,0,BENIGN
1726,4953,0,BENIGN
1113,5261,0,BENIGN
2676,9123,0,BENIGN
4785,5973,0,BENIGN
1281,9436,0,BENIGN
1233,2356,0,BENIGN
4377,4467,0,BENIGN
4539,7964,0,BENIGN
1864,8067,1,BENIGN
4933,2745,0,BENIGN
4485,4879,0,BENIGN
617,4777,1,BENIGN
147,3115,0,BENIGN
4617,7257,0,BENIGN
4726,3267,0,BENIGN
3678,3267,0,BENIGN
289,8086,0,ANOMALY
1410,5481,0,BENIGN
14,8465,0,BENIGN
257,1929,0,BENIGN
1722,8773,0,BENIGN
1424,4324,0,BENIGN
4954,5587,0,ANOMALY
2991,1356,0,BENIGN
1196,5310,0,BENIGN
4560,5064,0,BENIGN
4366,6499,0,BENIGN
1245,4841,0,BENIGN
3224,6333,0,BENIGN
3471,7671,1,ANOMALY
4168,8059,0,BENIGN
3970,1665,0,BENIGN
1307,7853,0,ANOMALY
2122,1553,0,BENIGN
2403,9519,0,BENIGN
497,8045,0,BENIGN
3400,8283,0,BENIGN
3607,1149,0,BENIGN
910,3853,0,BENIGN
373,3736,0,ANOMALY
4458,1956,0,BENIGN
1345,6180,0,BENIGN
324,9607,0,BENIGN
2432,3645,0,BENIGN
4671,4774,0,ANOMALY
4832,6013,0,BENIGN
2785,1084,0,BENIGN
2394,2935,0,BENIGN
3921,7749,0,ANOMALY
1216,2501,0,BENIGN
1696,7569,0,BENIGN
1908,3473,0,BENIGN
4815,1735,0,BENIGN
781,3838,1,BENIGN
1020,3562,0,BENIGN
3266,4906,0,BENIGN
1404,2272,0,BENIGN
1427,5836,1,ANOMALY
664,2862,0,BENIGN
2648,5226,0,BENIGN
11,1542,0,BENIGN
1039,7209,0,BENIGN
2826,3765,0,BENIGN
3004,8268,0,BENIGN
4681,1884,0,BENIGN
1076,4649,0,ANOMALY
3089,7890,0,BENIGN
1790,4571,0,BENIGN
3037,4933,1,BENIGN
4839,6856,0,BENIGN
3654,4666,0,BENIGN
3176,9566,0,BENIGN
4300,1557,0,ANOMALY
1077,7040,0,BENIGN
974,2128,0,BENIGN
1866,2360,0,BENIGN
3126,6420,0,BENIGN
1300,6349,0,BENIGN
3407,3625,0,BENIGN
1159,1057,0,BENIGN
3130,9503,0,BENIGN
105,6848,1,BENIGN
3568,3737,0,BENIGN
4349,6493,0,ANOMALY
4391,4877,0,BENIGN
1182,3282,0,BENIGN
4645,7786,0,BENIGN
3139,6508,0,BENIGN
4395,2431,0,BENIGN
3535,2775,0,BENIGN
4197,5207,0,BENIGN
3128,5385,0,BENIGN
1775,7351,0,BENIGN
3815,4974,0,BENIGN
4970,6905,0,BENIGN
92,5677,0,BENIGN
447,5465,0,ANOMALY
109,9411,0,BENIGN
4413,4302,0,BENIGN
3240,7945,0,BENIGN
4054,3302,0,BENIGN
4538,7285,0,BENIGN
1246,5966,0,BENIGN
2721,4726,0,BENIGN
278,3042,0,BENIGN
3057,9714,0,BENIGN
4665,3998,0,BENIGN
2923,8971,0,BENIGN
2514,1909,0,BENIGN
839,5133,0,BENIGN
2802,2880,0,BENIGN
30,3560,0,BENIGN
1258,8527,0,BENIGN
365,6696,0,BENIGN
1801,4072,1,BENIGN
905,5476,0,BENIGN
4794,5489,0,BENIGN
2179,5491,0,BENIGN
2851,9736,0,BENIGN
2837,7855,0,BENIGN
4447,8401,0,BENIGN
180,4097,0,BENIGN
3874,4505,1,BENIGN
3961,2084,1,ANOMALY
1187,1552,0,BENIGN
3960,6560,0,BENIGN
774,2153,0,BENIGN
4606,6473,1,BENIGN
4461,3245,0,BENIGN
353,2686,0,BENIGN
4508,6835,0,BENIGN
4831,1693,0,BENIGN
3029,8538,0,ANOMALY
118,9091,0,BENIGN
482,6835,0,BENIGN
4288,9689,1,BENIGN
2638,7794,0,BENIGN
107,9804,0,ANOMALY
4478,9567,0,BENIGN
4879,1805,0,BENIGN
244,1920,0,BENIGN
2633,4604,0,BENIGN
4564,2443,0,BENIGN
866,8048,0,BENIGN
2982,2545,0,BENIGN
1562,2210,0,BENIGN
604,7212,0,BENIGN
3063,5687,0,BENIGN
4019,6310,0,ANOMALY
2016,1913,0,BENIGN
1659,3780,0,BENIGN
3381,9581,0,BENIGN
3768,8732,0,BENIGN
3771,5987,0,BENIGN
1614,4625,0,BENIGN
4956,8326,0,BENIGN
1880,3570,0,BENIGN
4109,4737,0,BENIGN
2347,3779,0,BENIGN
1100,9530,0,BENIGN
1075,2976,0,BENIGN
787,1794,0,BENIGN
149,2722,0,BENIGN
1755,1898,0,BENIGN
2170,1102,0,BENIGN
3757,8453,0,BENIGN
1180,3032,0,BENIGN
3310,7172,0,BENIGN
2424,2534,0,BENIGN
4178,8197,0,BENIGN
4588,5570,0,BENIGN
925,7706,0,BENIGN
1604,1434,0,BENIGN
3053,9246,0,BENIGN
4219,9503,0,ANOMALY
4804,8256,0,BENIGN
2378,7461,0,BENIGN
3481,5083,0,BENIGN
3183,6996,0,BENIGN
2818,5852,0,BENIGN
3161,3512,0,BENIGN
4806,6528,0,BENIGN
4890,2263,0,BENIGN
712,6951,0,ANOMALY
2587,3747,0,BENIGN
2649,8280,0,BENIGN
1718,2093,0,ANOMALY
4353,4763,0,BENIGN
871,8351,0,BENIGN
3575,1232,0,BENIGN
4905,3101,0,BENIGN
271,3028,0,BENIGN
1544,7233,0,BENIGN
550,8926,0,BENIGN
4664,2929,0,BENIGN
4015,9599,0,BENIGN
4455,4340,0,BENIGN
1713,2977,1,BENIGN
3241,3413,0,BENIGN
1363,9026,0,BENIGN
4894,6418,0,BENIGN
1285,7025,0,ANOMALY
887,5937,0,BENIGN
2259,4597,0,BENIGN
4383,2378,0,BENIGN
1786,1620,1,BENIGN
4839,1929,0,BENIGN
3544,7544,0,BENIGN
296,8572,0,BENIGN
2054,6826,0,BENIGN
2598,1974,1,BENIGN
681,2689,0,BENIGN
4891,5671,0,BENIGN
4299,7920,1,BENIGN
325,7776,0,BENIGN
2292,9917,0,BENIGN
4423,9353,0,BENIGN
987,8784,0,BENIGN
3119,1658,0,BENIGN
761,3897,0,BENIGN
3694,6668,0,BENIGN
1037,7225,0,BENIGN
907,3542,0,BENIGN
365,4205,0,BENIGN
3414,5044,0,BENIGN
1070,4433,0,BENIGN
4370,7711,0,BENIGN
2256,8384,0,BENIGN
3687,1877,0,BENIGN
4220,2091,0,BENIGN
3082,4059,0,BENIGN
3259,8007,0,BENIGN
2108,6262,1,BENIGN
2934,8513,0,BENIGN
2830,2674,0,ANOMALY
442,3826,0,BENIGN
1560,4052,0,BENIGN
1742,1313,0,BENIGN
626,9921,0,BENIGN
3864,1383,0,BENIGN
1691,6884,0,ANOMALY
2782,2812,0,BENIGN
91,3324,0,BENIGN
3007,6248,0,BENIGN
4303,4429,0,BENIGN
1089,4291,0,BENIGN
4612,8173,0,BENIGN
1181,5846,0,BENIGN
1902,7767,0,BENIGN
4491,1227,0,BENIGN
187,7073,0,BENIGN
1598,6704,0,BENIGN
3409,9203,0,BENIGN
3748,8765,0,BENIGN
2671,2522,0,BENIGN
4826,1691,0,BENIGN
240,2739,0,BENIGN
2581,2525,0,BENIGN
4237,1069,0,BENIGN
139,7251,0,BENIGN
2507,4123,0,BENIGN
4166,5724,0,BENIGN
4481,8649,0,BENIGN
4726,2287,0,BENIGN
2246,9767,0,BENIGN
4301,5954,0,BENIGN
1750,1744,0,BENIGN
568,7275,0,BENIGN
4901,5576,0,BENIGN
882,6076,0,BENIGN
640,1941,0,BENIGN
3962,6050,0,BENIGN
4421,1767,0,BENIGN
4538,3438,0,BENIGN
4900,9819,0,BENIGN
2336,1376,0,BENIGN
4322,1089,0,ANOMALY
2986,7066,0,BENIGN
560,6575,0,BENIGN
714,3655,0,BENIGN
4594,2515,0,BENIGN
3989,4017,0,BENIGN
257,8811,0,BENIGN
577,8343,0,BENIGN
38,2573,0,BENIGN
2073,6597,0,BENIGN
4506,4926,0,BENIGN
461,4796,0,BENIGN
1441,9823,0,BENIGN
4479,2232,1,BENIGN
1833,3264,0,BENIGN
4665,3047,0,BENIGN
3400,1535,0,BENIGN
433,8884,0,BENIGN
4152,7881,0,BENIGN
1752,8378,0,BENIGN
2048,4097,0,BENIGN
4998,4073,1,BENIGN
2841,2025,0,BENIGN
257,3051,0,BENIGN
672,4621,0,BENIGN
490,5563,0,BENIGN
3715,9392,0,BENIGN
2097,5403,0,BENIGN
1683,4323,0,BENIGN
4412,4358,0,BENIGN
2461,7141,0,BENIGN
4530,6017,0,BENIGN
3913,7435,0,BENIGN
1976,8321,0,BENIGN
3217,3971,0,BENIGN
1390,9777,0,BENIGN
4516,4345,0,BENIGN
3857,6816,0,BENIGN
1585,5604,0,BENIGN
4940,4424,0,ANOMALY
2964,5100,0,BENIGN
4530,9551,0,BENIGN
977,4477,0,BENIGN
3365,8182,0,BENIGN
46,8440,0,BENIGN
1194,5658,0,BENIGN
3343,3812,0,BENIGN
4513,1044,0,BENIGN
4944,1633,0,BENIGN
247,7804,0,BENIGN
3220,3768,0,BENIGN
4326,9785,0,BENIGN
792,8875,0,BENIGN
637,2926,0,BENIGN
3776,1856,0,BENIGN
2422,6988,0,BENIGN
4834,9743,0,BENIGN
1089,8847,0,ANOMALY
4184,5138,0,BENIGN
3160,5274,0,BENIGN
713,1606,0,BENIGN
4697,9863,0,ANOMALY
3645,6022,0,BENIGN
3891,1016,0,BENIGN
2587,6734,0,BENIGN
4310,3873,0,BENIGN
2109,8765,0,BENIGN
4794,6149,0,BENIGN
3615,6311,0,BENIGN
1243,3484,0,BENIGN
2060,7322,0,BENIGN
3487,9807,0,BENIGN
4333,7777,0,BENIGN
3811,4205,0,ANOMALY
3901,5407,0,BENIGN
2606,4807,0,BENIGN
4743,9716,0,BENIGN
3035,4173,0,BENIGN
4569,2473,0,BENIGN
4208,4338,0,BENIGN
4052,5557,0,ANOMALY
3364,3412,0,BENIGN
4022,3151,0,BENIGN
1846,4182,0,BENIGN
383,9619,0,BENIGN
4113,9162,0,BENIGN
4589,5564,0,BENIGN
3811,2014,0,BENIGN
1897,2604,0,BENIGN
1510,1869,0,BENIGN
4213,7913,0,ANOMALY
1579,3727,0,BENIGN
880,3852,0,ANOMALY
2163,3608,0,BENIGN
1573,2273,0,BENIGN
1649,8649,0,BENIGN
4740,2955,1,BENIGN
1360,9778,1,BENIGN
4432,9392,0,BENIGN
2970,5549,0,ANOMALY
3961,9302,0,BENIGN
3812,9100,0,BENIGN
4243,3911,0,BENIGN
4218,6868,0,BENIGN
81,6663,0,BENIGN
2733,1554,0,BENIGN
2710,9298,0,BENIGN
2423,4336,0,BENIGN
3642,7369,0,ANOMALY
4600,3534,0,BENIGN
668,3226,0,BENIGN
2497,4293,0,BENIGN
3500,1166,0,BENIGN
3499,4624,0,BENIGN
1445,3347,0,BENIGN
1346,2404,1,BENIGN
1190,7178,0,BENIGN
459,3774,0,BENIGN
1213,9760,0,BENIGN
4560,4739,1,BENIGN
912,9018,0,BENIGN
1026,5464,0,BENIGN
2412,8741,0,BENIGN
72,8636,0,BENIGN
2686,9020,0,BENIGN
1194,8288,0,BENIGN
1849,5094,0,BENIGN
2385,3930,0,BENIGN
2023,1763,0,BENIGN
3742,4450,0,BENIGN
4749,4395,0,BENIGN
1299,4719,0,ANOMALY
4103,5801,0,ANOMALY
905,9412,0,BENIGN
3027,2861,0,BENIGN
2029,1109,0,BENIGN
4712,7549,0,BENIGN
2621,9890,0,BENIGN
2647,6529,0,BENIGN
4866,9299,0,BENIGN
2290,9580,1,ANOMALY
3873,9616,0,BENIGN
1486,3494,0,BENIGN
3152,8732,0,BENIGN
1441,6759,0,BENIGN
766,2527,0,BENIGN
4480,3026,0,BENIGN
2439,2855,0,BENIGN
4093,9638,0,BENIGN
4784,2597,0,BENIGN
1150,9401,0,ANOMALY
3566,1848,0,ANOMALY
4143,6958,0,BENIGN
1973,4529,0,BENIGN
2667,2918,0,BENIGN
464,9768,0,BENIGN
4219,6761,0,BENIGN
2182,1688,0,BENIGN
1643,9981,0,BENIGN
3889,7306,0,BENIGN
841,6072,0,BENIGN
2655,2355,0,BENIGN
4119,2687,0,BENIGN
566,9541,0,BENIGN
965,5350,0,BENIGN
2283,7501,0,BENIGN
996,7086,0,BENIGN
1188,5208,0,BENIGN
4922,7667,0,BENIGN
4312,1990,0,BENIGN
3255,6290,1,BENIGN
657,2376,0,BENIGN
2983,8247,0,BENIGN
1114,8202,0,BENIGN
4407,9755,0,BENIGN
557,7304,1,BENIGN
3020,3887,0,BENIGN
2305,7681,0,BENIGN
2581,8613,1,BENIGN
52,2340,0,BENIGN
1362,8972,0,BENIGN
1195,1094,0,BENIGN
4020,4296,0,BENIGN
3139,6898,0,BENIGN
1649,3692,0,ANOMALY
672,5161,0,BENIGN
778,9126,0,BENIGN
4928,4281,0,BENIGN
2280,2497,0,BENIGN
3023,8053,0,BENIGN
1861,7714,0,ANOMALY
3140,8657,0,BENIGN
1075,9003,0,BENIGN
1717,8691,0,BENIGN
1284,9106,0,ANOMALY
4687,1201,0,BENIGN
1987,2498,0,BENIGN
2634,4086,0,BENIGN
1002,3590,0,BENIGN
1047,8125,0,BENIGN
2177,8860,0,BENIGN
2339,6408,0,BENIGN
1856,2948,0,BENIGN
501,4963,0,BENIGN
2234,1693,0,BENIGN
4575,6363,0,BENIGN
2540,6887,0,BENIGN
4609,8734,0,BENIGN
3715,6717,0,BENIGN
2333,6293,0,BENIGN
601,5051,0,ANOMALY
4285,3291,0,BENIGN
989,3698,0,BENIGN
1882,2041,0,BENIGN
4484,2557,0,BENIGN
1755,2207,0,BENIGN
2465,4621,0,BENIGN
2224,4352,0,BENIGN
4483,8455,0,ANOMALY
1495,2678,0,ANOMALY
853,9972,0,BENIGN
452,7752,0,BENIGN
2325,1945,0,BENIGN
1759,4428,0,BENIGN
4309,8973,0,BENIGN
3354,8168,0,BENIGN
4137,9739,0,BENIGN
4696,3984,0,BENIGN
3339,3590,0,BENIGN
2589,2797,0,BENIGN
1783,6043,0,BENIGN
3521,3257,0,BENIGN
1780,3197,0,BENIGN
3133,9222,0,BENIGN
3574,9803,0,BENIGN
3219,5397,0,BENIGN
3758,3912,0,BENIGN
4017,9874,0,BENIGN
2838,9448,0,BENIGN
2382,7152,0,BENIGN
4240,8172,0,BENIGN
3937,3894,1,ANOMALY
4429,4185,0,BENIGN
1420,9968,0,BENIGN
4151,3732,0,BENIGN
1331,9923,0,BENIGN
2918,6324,0,ANOMALY
1447,8849,0,BENIGN
1441,9294,0,BENIGN
3745,2083,0,BENIGN
2845,6205,0,BENIGN
4176,5862,1,BENIGN
865,4070,0,BENIGN
472,9563,1,BENIGN
1503,9870,0,BENIGN
4685,1201,0,BENIGN
1411,1088,0,BENIGN
3771,7299,0,BENIGN
1906,9379,0,ANOMALY
4660,6171,0,BENIGN
4002,2554,0,BENIGN
3505,6599,0,BENIGN
3484,9421,0,BENIGN
4563,1054,0,BENIGN
599,5366,0,BENIGN
992,5031,0,BENIGN
1933,4140,0,BENIGN
2785,9078,0,BENIGN
3042,2552,0,BENIGN
67,8795,0,BENIGN
3399,6271,0,BENIGN
2751,1115,0,BENIGN
470,4613,0,BENIGN
1725,7372,0,BENIGN
3986,9551,0,BENIGN
1632,9219,1,BENIGN
775,4837,0,BENIGN
3013,4533,0,BENIGN
2504,6831,0,BENIGN
1487,6963,0,ANOMALY
4020,2294,0,BENIGN
4228,6970,0,BENIGN
930,8550,0,BENIGN
3013,3075,0,BENIGN
1506,8366,0,BENIGN
4730,6207,0,BENIGN
2945,6817,0,BENIGN
2820,2778,0,BENIGN
1185,1373,0,ANOMALY
289,8557,0,BENIGN
1812,2573,1,BENIGN
528,7026,0,BENIGN
917,5444,0,BENIGN
1709,1787,0,BENIGN
3575,2545,0,BENIGN
3320,9561,0,BENIGN
1407,5374,0,BENIGN
1242,6447,0,ANOMALY
3134,5055,0,BENIGN
799,1606,0,BENIGN
1524,3576,0,BENIGN
4108,7569,0,BENIGN
4929,5124,0,BENIGN
2889,6051,0,ANOMALY
2691,1322,0,ANOMALY
4092,1583,0,BENIGN
1242,6389,0,BENIGN
691,9847,1,BENIGN
528,5881,1,BENIGN
1496,9414,0,BENIGN
3826,3122,0,BENIGN
2894,8699,0,BENIGN
893,8796,0,BENIGN
387,3220,0,BENIGN
1250,6123,0,BENIGN
2529,4550,0,BENIGN
4504,6779,0,BENIGN
3529,5928,0,BENIGN
898,1166,0,BENIGN
711,7443,0,BENIGN
3696,9309,0,BENIGN
2687,7655,0,BENIGN
4513,8342,0,BENIGN
416,3206,0,BENIGN
1472,2250,0,BENIGN
4181,5006,1,ANOMALY
4263,5558,0,BENIGN
2432,3151,0,ANOMALY
2516,6077,0,BENIGN
1096,3297,0,BENIGN
810,3614,1,ANOMALY
3045,2879,0,BENIGN
993,9788,0,BENIGN
1282,1620,0,BENIGN
4371,7698,0,BENIGN
1774,6507,0,BENIGN
3562,9262,0,ANOMALY
3817,2803,0,BENIGN
1757,8116,0,BENIGN
2374,5533,0,BENIGN
2577,2925,0,BENIGN
892,2037,0,BENIGN
4185,4183,0,BENIGN
708,9676,1,BENIGN
2398,5264,0,BENIGN
4483,5898,0,ANOMALY
2135,9437,0,BENIGN
2355,7121,0,BENIGN
4536,6789,0,BENIGN
977,4371,1,BENIGN
735,2350,0,BENIGN
2469,9721,0,BENIGN
2541,6714,0,ANOMALY
633,4814,0,BENIGN
4269,8147,0,BENIGN
4100,7485,0,BENIGN
2902,4625,0,BENIGN
1664,9951,0,BENIGN
2016,9117,0,BENIGN
3182,9989,0,ANOMALY
4064,1531,0,BENIGN
2631,5137,0,BENIGN
3873,1598,0,BENIGN
1055,8428,0,ANOMALY
381,9497,0,BENIGN
3083,5904,0,BENIGN
2392,3909,0,BENIGN
1593,1678,0,BENIGN
4262,4384,0,BENIGN
2748,9922,0,BENIGN
2390,3025,0,BENIGN
3554,5228,0,BENIGN
3028,3766,0,BENIGN
1208,3098,0,BENIGN
3854,7761,0,BENIGN
545,1391,0,BENIGN
3082,4784,0,ANOMALY
3664,7666,0,BENIGN
2240,4837,0,BENIGN
2368,2685,0,BENIGN
3774,7497,1,BENIGN
2628,3914,0,BENIGN
3932,8116,0,BENIGN
2475,4726,0,BENIGN
3131,5951,0,BENIGN
3508,7058,0,BENIGN
97,8655,0,BENIGN
3859,5610,0,BENIGN
2709,8821,0,BENIGN
3337,2084,0,BENIGN
457,8583,0,BENIGN
4369,2317,0,BENIGN
2988,7880,0,BENIGN
4089,3349,0,BENIGN
3885,8337,0,BENIGN
1032,3693,0,ANOMALY
208,8208,0,BENIGN
1938,7881,0,BENIGN
1147,4722,0,BENIGN
4300,4693,0,BENIGN
2565,5392,0,BENIGN
443,8224,0,BENIGN
4785,8802,0,BENIGN
833,6717,0,BENIGN
1462,4134,0,BENIGN
3517,3598,0,BENIGN
1160,5052,0,BENIGN
387,4824,0,BENIGN
2042,4520,0,BENIGN
2554,2249,0,ANOMALY
1719,7586,0,BENIGN
4776,8843,0,BENIGN
4051,3074,0,BENIGN
3410,3504,0,BENIGN
690,3014,0,BENIGN
1170,5944,0,BENIGN
4989,1948,0,BENIGN
953,1106,0,BENIGN
4880,5692,0,BENIGN
4591,9346,0,BENIGN
3497,4240,0,BENIGN
3918,9987,0,ANOMALY
4843,6303,0,BENIGN
2485,2634,0,BENIGN
1855,2532,0,BENIGN
3440,8608,0,BENIGN
3232,2440,0,ANOMALY
2598,4646,0,BENIGN
3984,6599,0,BENIGN
2192,2615,0,BENIGN
2636,8994,0,BENIGN
657,7296,0,BENIGN
3813,3598,0,BENIGN
3341,4530,0,BENIGN
3912,8590,0,BENIGN
1797,3327,0,BENIGN
4364,7565,0,BENIGN
1763,8767,1,BENIGN
4473,2976,0,BENIGN
3286,2835,0,BENIGN
1586,5899,0,BENIGN
3564,1354,0,BENIGN
2441,5473,0,BENIGN
4585,4195,0,BENIGN
4818,9345,0,BENIGN
3101,1906,0,ANOMALY
3245,8198,0,BENIGN
1041,2620,0,BENIGN
3128,5418,0,BENIGN
2274,9523,0,BENIGN
3630,5338,0,BENIGN
2115,1429,0,BENIGN
1678,6301,0,BENIGN
3095,3423,0,BENIGN
999,9272,0,BENIGN
2285,2573,0,BENIGN
1590,9035,0,BENIGN
1162,1419,0,BENIGN
2521,1466,0,BENIGN
3856,6176,0,BENIGN
4649,4393,0,BENIGN
695,8433,0,BENIGN
4413,8394,0,BENIGN
4864,3035,0,BENIGN
3799,9995,0,BENIGN
3684,2632,1,BENIGN
1972,2984,0,BENIGN
1504,8121,0,BENIGN
3250,1003,0,BENIGN
4219,8477,0,BENIGN
3243,6998,0,BENIGN
1869,1602,0,BENIGN
1672,8256,0,BENIGN
1083,9692,0,BENIGN
1729,7714,0,ANOMALY
3852,9376,0,BENIGN
2143,4251,0,BENIGN
1149,4147,0,BENIGN
254,9144,0,ANOMALY
4103,1054,0,BENIGN
3543,3910,0,BENIGN
2776,2870,0,BENIGN
4638,4348,0,BENIGN
3334,2601,0,BENIGN
4185,6767,0,ANOMALY
3280,6830,0,BENIGN
4309,9120,0,BENIGN
2882,8043,0,BENIGN
266,3090,0,ANOMALY
2341,6480,0,BENIGN
3149,7370,0,BENIGN
3360,6182,0,BENIGN
1005,1170,0,BENIGN
2095,3809,0,BENIGN
4718,7993,0,BENIGN
3272,8929,0,ANOMALY
4523,7711,0,BENIGN
210,4991,0,BENIGN
888,8135,1,BENIGN
154,1826,0,BENIGN
3594,1129,0,BENIGN
415,2417,0,ANOMALY
3425,7798,0,BENIGN
1285,7773,0,BENIGN
3149,2407,0,BENIGN
769,6136,1,BENIGN
983,9785,0,ANOMALY
3203,2037,0,ANOMALY
4675,8546,0,BENIGN
3527,6903,0,ANOMALY
2788,1022,0,BENIGN
2211,7287,0,BENIGN
1039,2405,0,BENIGN
3933,7467,0,BENIGN
542,2194,0,BENIGN
359,9767,0,BENIGN
850,8923,0,BENIGN
4523,2606,0,BENIGN
2545,9643,0,ANOMALY
4582,9316,0,BENIGN
1832,7250,0,BENIGN
1473,2683,0,ANOMALY
1437,9621,0,ANOMALY
330,3751,1,BENIGN
4355,8504,0,BENIGN
4239,8663,0,ANOMALY
4009,9553,0,BENIGN
4723,9623,0,BENIGN
1389,3722,0,BENIGN
4186,6639,0,BENIGN
720,4223,0,BENIGN
3236,6441,0,BENIGN
4577,8381,0,BENIGN
2132,6184,0,BENIGN
1101,1269,0,BENIGN
673,8704,1,BENIGN
517,7115,0,BENIGN
2533,8298,1,ANOMALY
3671,5533,0,BENIGN
782,2042,0,BENIGN
3524,2641,0,BENIGN
3559,7603,0,BENIGN
2387,4297,0,BENIGN
4783,8055,0,BENIGN
1590,2383,0,BENIGN
4996,4996,0,ANOMALY
1502,1014,0,BENIGN
3795,2674,0,ANOMALY
4319,6099,0,BENIGN
3081,4617,1,BENIGN
1077,9099,0,BENIGN
1101,7557,0,BENIGN
503,6474,0,ANOMALY
1340,2480,0,BENIGN
3886,8698,0,BENIGN
624,4046,0,BENIGN
1887,8363,0,ANOMALY
3351,6957,0,BENIGN
1051,5210,0,BENIGN
3773,6471,0,BENIGN
3917,1975,0,BENIGN
4019,2685,0,BENIGN
1330,3083,0,BENIGN
4115,2686,0,BENIGN
3368,5158,0,BENIGN
3952,7809,0,BENIGN
